sub,story,segment,segment_count,segment_num,base_segment,segment_pair,condition,cond_direction,cond_amount,target_points,e_total,e_target,res_1_simi_self_z,res_1_simi_other_z,res_1_MAD_z,res_1_MAD_sub_z,res_1_MD_z,res_1_MD_sub_z,segment_count_demean,segment_num_demean
0118-3,1,1_09,8,9,1_08,1_08-09,p,f,p/r,5.0,2.5,2.0,0.7815399789351581,0.8508224305650055,0.9748192085848242,0.9073003251630796,0.9202496745030488,0.8938571497456383,2.5,3
0118-3,1,1_09,8,9,1_08,nan,p_r,f,p_r/r_p,5.0,4.5,1.5,1.030263641087494,0.9611226345507796,0.8981567998683923,0.8234786323624674,0.924524802889854,0.8248407491086664,2.5,3
0118-3,1,1_11,10,11,1_10,1_10-11,p0,f,p0/r0,9.0,4.0,3.0,0.8354852580529663,0.7478572977159265,0.991473840142924,0.8949013788087697,0.9872184042270056,0.8847477420956668,4.5,5
0118-3,1,1_11,10,11,1_10,1_10-11,p,f,p/r,9.0,4.0,3.0,0.8527640646869326,0.7601656398263222,0.991473840142924,0.8872527459614482,0.9875316847066546,0.886000864014263,4.5,5
0118-3,2,2_09,2,9,2_10,2_09-10,r0,b,p0/r0,4.5,3.0,0.0,0.4065069542922951,0.4182176941317116,0.9686603093959848,0.9756256095013808,0.9313091869542492,1.0000085856206613,-3.5,3
0118-3,2,2_09,2,9,2_10,2_09-10,r,b,p/r,4.5,1.0,0.0,0.7407550381659964,0.726777224398178,0.7970890024917511,0.8585037067498694,0.7803528484977518,0.8150896603389297,-3.5,3
0118-3,2,2_09,2,9,2_10,nan,r_p,b,p_r/r_p,4.5,1.0,0.0,0.9044831507448208,0.8045661768171486,0.9035445069610466,0.8819625831760245,0.9163687294248888,0.9365779777038044,-3.5,3
0118-3,2,2_07,4,7,2_08,2_07-08,r0,b,p0/r0,8.0,2.0,0.0,0.2928009503843379,0.5236003120008059,0.7667840574088156,0.8123332676765144,0.7135090963999144,0.7261243300979711,-1.5,1
0118-3,2,2_07,4,7,2_08,2_07-08,r,b,p/r,8.0,2.0,1.0,0.7669649428194005,0.6544657776137061,0.8918353885840983,0.8251556361260416,0.8936607888370613,0.8005950382503964,-1.5,1
0118-3,2,2_07,4,7,2_08,nan,r_p,b,p_r/r_p,8.0,2.0,1.0,0.6393442379052401,0.8523708052996171,0.8464727369859425,0.8197934597605312,0.8598082002967087,0.737956734419349,-1.5,1
0118-3,2,2_05,6,5,2_06,2_05-06,r0,b,p0/r0,8.0,1.5,0.0,0.6531181427488123,0.6133909264219655,0.8906305146711149,0.8708375907831536,0.9047398054635648,0.8828713130972017,0.5,-1
0118-3,2,2_05,6,5,2_06,2_05-06,r,b,p/r,8.0,1.5,0.0,0.877310080212676,0.8018891625863642,0.973952873837604,1.004433056179143,0.9786245733314604,0.9931679256598388,0.5,-1
0118-3,2,2_05,6,5,2_06,nan,r_p,b,p_r/r_p,8.0,3.0,0.0,0.9629684290493796,0.8123749611983839,0.9639576291471188,0.969037189005034,0.94833944163098,0.9528015812486552,0.5,-1
0118-3,2,2_03,8,3,2_04,2_03-04,r0,b,p0/r0,4.0,1.0,1.0,0.8805659044121624,0.7325508262176337,0.844332171659614,0.810679678679254,0.7994341499636418,0.7932081617735749,2.5,-3
0118-3,2,2_03,8,3,2_04,2_03-04,r,b,p/r,4.0,2.0,1.0,1.036469847936385,0.965704085298252,1.0059433908617796,1.0059433908617796,1.0174869924019978,1.0038129285821629,2.5,-3
0118-3,2,2_03,8,3,2_04,nan,r_p,b,p_r/r_p,4.0,2.0,1.0,0.9268203137369244,0.8780539125678678,1.0033600874282078,0.9829529979094422,1.0376838433783766,1.0238293028356642,2.5,-3
0118-3,2,2_01,10,1,2_02,2_01-02,r0,b,p0/r0,3.5,2.0,0.0,0.456913953997181,0.4099165059118898,0.4138576232096642,0.396446424362142,0.4788596546988433,0.3777368021553693,4.5,-5
0118-3,2,2_01,10,1,2_02,2_01-02,r,b,p/r,3.5,0.5,0.5,0.4991969751713367,0.5288059450030881,0.720216792889587,0.7215698254368049,0.7952907911406962,0.6964165648753898,4.5,-5
0120-1,1,1_09,2,9,1_10,1_09-10,r0,b,p0/r0,5.0,4.0,0.0,0.4759384577960178,0.6906558497518164,0.7388439660106221,0.7684239578985189,0.7348154843603465,0.7526692964351488,-3.5,3
0120-1,1,1_09,2,9,1_10,1_09-10,r,b,p/r,5.0,5.0,0.0,0.6987781077094989,0.8611827003355286,0.7396303903522912,0.6874211281063001,0.7517811922902486,0.721435062299875,-3.5,3
0120-1,1,1_09,2,9,1_10,nan,r_p,b,p_r/r_p,5.0,4.0,2.0,0.6006587368502135,0.7278644513208316,0.8957124686084974,0.909584558445216,0.9022575370950162,0.8899546809412097,-3.5,3
0120-1,1,1_07,4,7,1_08,1_07-08,r0,b,p0/r0,5.5,3.0,0.0,0.7011851916986118,0.7291248507033208,0.8523420034716522,0.775573789068932,0.8940645251425153,0.8187252907510649,-1.5,1
0120-1,1,1_05,6,5,1_06,1_05-06,r0,b,p0/r0,8.0,7.5,4.0,0.8935101639667969,0.9809613767098904,0.9498240541908752,0.9397012894018892,0.97117538807601,0.9346454195332844,0.5,-1
0120-1,1,1_05,6,5,1_06,1_05-06,r,b,p/r,8.0,7.5,4.0,0.8935101639667969,0.9809613767098904,1.0829954818349514,0.9241683069047376,1.1193890806492943,0.9080440100611222,0.5,-1
0120-1,1,1_05,6,5,1_06,nan,r_p,b,p_r/r_p,8.0,7.0,4.0,0.9201172198988312,0.9416858541993258,1.0893365617251043,0.993023353882188,1.2032363942877689,0.9697374141377724,0.5,-1
0120-1,1,1_03,8,3,1_04,1_03-04,r0,b,p0/r0,6.0,5.0,4.0,0.8914205601167606,0.938655787784718,0.8465619399323137,0.8718778889780336,0.8698179657110204,0.8249052486039282,2.5,-3
0120-1,1,1_03,8,3,1_04,1_03-04,r,b,p/r,6.0,5.0,4.0,0.9302263705765882,0.9774918684937394,0.859072814272189,0.9540121480438052,0.8734312771392393,0.9487168632640892,2.5,-3
0120-1,1,1_03,8,3,1_04,nan,r_p,b,p_r/r_p,6.0,4.0,3.0,0.7703045883645692,0.8628325603181974,1.0192846119486627,0.867725138101413,0.9670659084430224,0.8453678067624895,2.5,-3
0120-1,1,1_01,10,1,1_02,1_01-02,r0,b,p0/r0,4.0,3.0,2.0,0.7293375816243591,1.209708638750913,0.7253504836178539,0.8070220429541369,0.7324311337969005,0.8059804205394749,4.5,-5
0120-1,1,1_01,10,1,1_02,1_01-02,r,b,p/r,4.0,3.0,2.0,0.7293375816243591,1.209708638750913,1.207583619700876,1.2328644216565434,1.1897132411982432,1.2704210726300835,4.5,-5
0120-1,2,2_03,2,3,2_02,2_02-03,p0,f,p0/r0,4.0,1.0,0.0,0.4668792954680709,0.3610070987768214,0.6746212049012043,0.6835477936605387,0.6610623208743401,0.6862591833815165,-3.5,-3
0120-1,2,2_05,4,5,2_04,2_04-05,p0,f,p0/r0,8.0,3.0,0.0,0.603468465917385,0.5784425161113765,0.742055092543139,0.6911793153396989,0.7101596770299755,0.7091103302889902,-1.5,-1
0120-1,2,2_07,6,7,2_06,2_06-07,p0,f,p0/r0,8.0,1.0,0.0,0.5423084961453207,0.4040713717280613,0.8839868941244876,0.8163473275471992,0.8024365646209233,0.775633065977312,0.5,1
0120-1,2,2_09,8,9,2_08,2_08-09,p0,f,p0/r0,4.5,2.5,0.5,0.5859206638127186,0.4661022513836818,0.6266123795421703,0.6666172210367562,0.6265269848265564,0.6762062222135506,2.5,3
0120-1,2,2_09,8,9,2_08,2_08-09,p,f,p/r,4.5,2.5,0.5,0.5859206638127186,0.4661022513836818,0.7412202641436134,0.7469091811512953,0.7757466494214468,0.7366001711966438,2.5,3
0120-1,2,2_11,10,11,2_10,2_10-11,p0,f,p0/r0,8.0,1.5,1.5,0.7732365803448658,0.7237700475759034,0.7410851506438165,0.7962776120406672,0.7536562953322196,0.8431985173264082,4.5,5
0120-1,2,2_11,10,11,2_10,2_10-11,p,f,p/r,8.0,1.0,0.0,0.8747058446542204,0.8459461540053059,0.894884205486192,0.967411788485812,0.9241895989906996,0.9996550064819704,4.5,5
0121-1,2,2_03,2,3,2_02,2_02-03,p0,f,p0/r0,4.0,1.0,0.0,0.4269132248228818,0.4925997420971977,0.6746212049012043,0.627851894952525,0.6610623208743401,0.6615905436237746,-3.5,-3
0121-1,2,2_03,2,3,2_02,2_02-03,p,f,p/r,4.0,1.0,0.0,0.569512678666818,0.6111405104367489,0.7754058197130078,0.7461608160787775,0.7891018871523078,0.7251018994715244,-3.5,-3
0121-1,2,2_03,2,3,2_02,nan,p_r,f,p_r/r_p,4.0,3.0,1.0,0.794237226368587,0.7702539664154135,0.9889882341248796,0.8560464667798244,0.9837687911578624,0.8503663714894424,-3.5,-3
0121-1,2,2_05,4,5,2_04,2_04-05,p0,f,p0/r0,8.0,2.0,0.0,0.6668382365567943,0.6504333818887968,0.742055092543139,0.7249688151969658,0.7101596770299755,0.6945607343647554,-1.5,-1
0121-1,2,2_05,4,5,2_04,2_04-05,p,f,p/r,8.0,3.0,0.0,0.8290866667972694,0.8512283664139575,0.9618695373243566,0.859506539168934,0.9512379798584808,0.8905826162462,-1.5,-1
0121-1,2,2_05,4,5,2_04,nan,p_r,f,p_r/r_p,8.0,3.0,0.0,0.9657157522351986,0.8777639077231612,1.0288525788927088,1.020195997627041,1.0245926179158924,1.0451888442073167,-1.5,-1
0121-1,2,2_07,6,7,2_06,2_06-07,p0,f,p0/r0,8.0,2.5,0.0,0.5464826431221428,0.5859310828254437,0.8839868941244876,0.9037091301347496,0.8024365646209233,0.8596785456738829,0.5,1
0121-1,2,2_07,6,7,2_06,2_06-07,p,f,p/r,8.0,2.5,0.0,0.6527920987649788,0.7403138872838322,0.8687400875638757,0.822967586156769,0.8642556497077455,0.8334607030317039,0.5,1
0121-1,2,2_07,6,7,2_06,nan,p_r,f,p_r/r_p,8.0,2.0,1.0,0.8106245183047311,0.953670596944787,0.9234994674999184,0.9470732438737672,0.9202343197099728,0.9527084164145566,0.5,1
0121-1,2,2_09,8,9,2_08,2_08-09,p0,f,p0/r0,4.5,1.5,0.5,0.5858268448480882,0.5747471728099534,0.6266123795421703,0.5966108931861196,0.6265269848265564,0.5246547566692602,2.5,3
0121-1,2,2_09,8,9,2_08,2_08-09,p,f,p/r,4.5,1.5,0.5,0.5858268448480882,0.5747471728099534,0.7412202641436134,0.6819025038163149,0.7757466494214468,0.673270419903473,2.5,3
0121-1,2,2_09,8,9,2_08,nan,p_r,f,p_r/r_p,4.5,3.5,1.5,0.555539654904323,0.589742919764116,0.7796600142057273,0.7445371147834416,0.8003755765253808,0.7495815570121943,2.5,3
0121-1,2,2_11,10,11,2_10,2_10-11,p0,f,p0/r0,8.0,1.5,0.5,0.643683465252991,0.5156798394372998,0.7410851506438165,0.7124305612472069,0.7536562953322196,0.7070653052234276,4.5,5
0121-1,2,2_11,10,11,2_10,2_10-11,p,f,p/r,8.0,2.5,0.5,0.8347241420497458,0.7597477042405261,0.894884205486192,0.9171669547956132,0.9241895989906996,0.9376077162214344,4.5,5
0121-1,1,1_09,2,9,1_10,1_09-10,r0,b,p0/r0,5.0,2.0,0.0,0.6635350831203453,0.6621051427949871,0.7388439660106221,0.8191587873228326,0.7348154843603465,0.811534238736007,-3.5,3
0121-1,1,1_09,2,9,1_10,1_09-10,r,b,p/r,5.0,1.5,0.5,0.6211189779852896,0.6424824417002428,0.7396303903522912,0.6228819668169989,0.7517811922902486,0.6997292267238556,-3.5,3
0121-1,1,1_09,2,9,1_10,nan,r_p,b,p_r/r_p,5.0,3.0,3.0,1.3424120639764507,0.96003161515759,0.8957124686084974,0.8847482952504262,0.9022575370950162,0.8809838632564208,-3.5,3
0121-1,1,1_07,4,7,1_08,1_07-08,r0,b,p0/r0,5.5,2.0,0.0,0.6924576724433962,0.7597726675206782,0.8523420034716522,1.088564180796198,0.8940645251425153,1.0555607575543735,-1.5,1
0121-1,1,1_07,4,7,1_08,1_07-08,r,b,p/r,5.5,2.5,0.0,0.9124561740421764,0.9945474492415524,1.0178041256790535,1.1749868184719514,1.0413501271724015,1.1034473953094883,-1.5,1
0121-1,1,1_07,4,7,1_08,nan,r_p,b,p_r/r_p,5.5,1.5,0.0,0.9897448992297342,0.919296411827615,0.9573381256322048,1.0394658787243816,0.9475953316745986,1.0570262458343544,-1.5,1
0121-1,1,1_05,6,5,1_06,1_05-06,r0,b,p0/r0,8.0,3.0,3.0,1.3741324478508696,0.8987349062966491,0.9498240541908752,0.975423456874116,0.97117538807601,0.900171391290409,0.5,-1
0121-1,1,1_05,6,5,1_06,1_05-06,r,b,p/r,8.0,3.0,3.0,1.3741324478508696,0.8987349062966491,1.0829954818349514,0.975423456874116,1.1193890806492943,1.0459881852978972,0.5,-1
0121-1,1,1_05,6,5,1_06,nan,r_p,b,p_r/r_p,8.0,3.0,3.0,1.8099268743476504,1.0131632435396627,1.0893365617251043,1.2964258118693832,1.2032363942877689,1.3727896237827948,0.5,-1
0121-1,1,1_03,8,3,1_04,1_03-04,r0,b,p0/r0,6.0,2.0,1.0,0.7519500356866896,0.6992583435526012,0.8465619399323137,0.8790494658444236,0.8698179657110204,0.894261810496806,2.5,-3
0121-1,1,1_03,8,3,1_04,1_03-04,r,b,p/r,6.0,2.0,2.0,0.9461987820449724,0.7706463032635958,0.859072814272189,0.8483228170431126,0.8734312771392393,0.9013493963146773,2.5,-3
0121-1,1,1_03,8,3,1_04,nan,r_p,b,p_r/r_p,6.0,2.0,2.0,1.1090334728978457,0.9407301990152148,1.0192846119486627,1.1310310037601086,0.9670659084430224,1.1065538541361115,2.5,-3
0121-1,1,1_01,10,1,1_02,1_01-02,r0,b,p0/r0,4.0,2.0,0.0,0.5384763791682127,0.4879233120032403,0.7253504836178539,0.5989972887865578,0.7324311337969005,0.6710727717228432,4.5,-5
0121-1,1,1_01,10,1,1_02,1_01-02,r,b,p/r,4.0,3.0,2.0,1.2595674534948804,1.102860228247793,1.207583619700876,1.2299520193544888,1.1897132411982432,1.198412820167563,4.5,-5
0123-1,2,2_09,2,9,2_10,2_09-10,r0,b,p0/r0,4.5,3.0,0.0,0.4900649468601023,0.4453646384426061,0.9686603093959848,1.0071406977138049,0.9313091869542492,0.9963707780013163,-3.5,3
0123-1,2,2_09,2,9,2_10,2_09-10,r,b,p/r,4.5,1.0,0.0,0.542775188306461,0.5962824972288641,0.7970890024917511,0.6636469938721167,0.7803528484977518,0.6816357340973432,-3.5,3
0123-1,2,2_09,2,9,2_10,nan,r_p,b,p_r/r_p,4.5,3.0,0.0,0.7438759827590997,0.7981052146555438,0.9035445069610466,0.9561572793102132,0.9163687294248888,0.9414931862656744,-3.5,3
0123-1,2,2_07,4,7,2_08,2_07-08,r0,b,p0/r0,8.0,2.0,1.0,0.7866097644468621,0.8692865905869515,0.7667840574088156,0.4449960093521551,0.7135090963999144,0.3914338898690284,-1.5,1
0123-1,2,2_07,4,7,2_08,2_07-08,r,b,p/r,8.0,2.0,1.0,0.7866097644468621,0.8692865905869515,0.8918353885840983,1.0174356649982412,0.8936607888370613,0.9483681590201783,-1.5,1
0123-1,2,2_07,4,7,2_08,nan,r_p,b,p_r/r_p,8.0,2.0,1.0,1.0269226148158592,1.2093338620050051,0.8464727369859425,0.915836851198072,0.8598082002967087,0.9537619399463856,-1.5,1
0123-1,2,2_05,6,5,2_06,2_05-06,r0,b,p0/r0,8.0,2.5,0.0,0.7941738513160088,0.6461820257535771,0.8906305146711149,0.7092610741335124,0.9047398054635648,0.702284904233618,0.5,-1
0123-1,2,2_05,6,5,2_06,2_05-06,r,b,p/r,8.0,4.5,0.0,0.9910813809110656,0.7296931603604532,0.973952873837604,0.920032473037058,0.9786245733314604,0.8933653074882959,0.5,-1
0123-1,2,2_05,6,5,2_06,nan,r_p,b,p_r/r_p,8.0,4.5,0.5,0.817057802928471,0.8097781660765636,0.9639576291471188,0.8270547717108387,0.94833944163098,0.838644513986751,0.5,-1
0123-1,2,2_03,8,3,2_04,2_03-04,r0,b,p0/r0,4.0,2.0,2.0,0.8765359277329795,0.9970980813215536,0.844332171659614,0.8956176816086642,0.7994341499636418,0.8299524487057952,2.5,-3
0123-1,2,2_03,8,3,2_04,2_03-04,r,b,p/r,4.0,3.0,2.0,1.1149206571426686,1.033703320678462,1.0059433908617796,1.0400901509764753,1.0174869924019978,0.9898815986938668,2.5,-3
0123-1,2,2_03,8,3,2_04,nan,r_p,b,p_r/r_p,4.0,4.0,2.0,1.0453977212113,1.0126028542060437,1.0033600874282078,1.10652640720943,1.0376838433783766,1.1381799963271824,2.5,-3
0123-1,2,2_01,10,1,2_02,2_01-02,r0,b,p0/r0,3.5,2.0,0.0,0.2892655077666451,0.2827866587022702,0.4138576232096642,0.5181713293043383,0.4788596546988433,0.4661771308576006,4.5,-5
0123-1,2,2_01,10,1,2_02,2_01-02,r,b,p/r,3.5,1.0,0.0,0.6674473802194443,0.6004505807496909,0.720216792889587,0.9712011793264064,0.7952907911406962,0.8967721886316183,4.5,-5
0123-1,1,1_03,2,3,1_02,1_02-03,p0,f,p0/r0,6.0,3.0,0.0,0.5749346216414891,0.6063889113167467,0.7222677730873881,0.6308693223314039,0.7304741547886854,0.6257495246468182,-3.5,-3
0123-1,1,1_03,2,3,1_02,1_02-03,p,f,p/r,6.0,3.0,0.0,0.632583482983651,0.6743186778419399,0.9384281532937218,0.9639965599528212,0.8838999011117122,0.8924904087837228,-3.5,-3
0123-1,1,1_03,2,3,1_02,nan,p_r,f,p_r/r_p,6.0,4.0,2.0,0.9713636576023296,1.123553137977314,1.0821918506639108,1.1042894935776462,1.0680375711561303,1.0666448341286623,-3.5,-3
0123-1,1,1_05,4,5,1_04,1_04-05,p0,f,p0/r0,8.0,1.0,1.0,0.7145547142933885,0.6969090026200732,0.749472311775397,0.5304526550140549,0.7190163986395668,0.5931377385666167,-1.5,-1
0123-1,1,1_05,4,5,1_04,1_04-05,p,f,p/r,8.0,3.0,3.0,0.9720858903124324,0.9562365495016292,0.8838375302567987,0.984362112625108,0.8913031844264553,0.9521681476819092,-1.5,-1
0123-1,1,1_05,4,5,1_04,nan,p_r,f,p_r/r_p,8.0,4.0,3.0,0.9970094211255648,0.9931647336971838,0.7884694451743812,0.7752041527314758,0.8097237062009013,0.8395881339413113,-1.5,-1
0123-1,1,1_07,6,7,1_06,1_06-07,p0,f,p0/r0,5.5,2.5,1.5,0.8603982612370759,0.8377431490884337,0.8306543214362596,0.9411211078493698,0.8282432772804299,0.8928096956309506,0.5,1
0123-1,1,1_07,6,7,1_06,1_06-07,p,f,p/r,5.5,2.5,1.5,0.8603982612370759,0.8377431490884337,0.917125741605016,0.9701078032922898,0.9248589320079948,0.949889031292546,0.5,1
0123-1,1,1_07,6,7,1_06,nan,p_r,f,p_r/r_p,5.5,2.5,2.5,0.9009271429709508,0.8438766095393403,1.0468346777015158,1.0548835514412798,1.0744738819785775,1.0487035543887313,0.5,1
0123-1,1,1_09,8,9,1_08,1_08-09,p0,f,p0/r0,5.0,2.0,2.0,0.8875932025352326,0.8479966829723692,0.8945937034054448,1.0788283009937971,0.9130881975493716,1.010655556101384,2.5,3
0123-1,1,1_09,8,9,1_08,1_08-09,p,f,p/r,5.0,2.0,2.0,0.8372820326839552,0.7771688121899013,0.9748192085848242,1.001640130500242,0.9202496745030488,0.935097779468286,2.5,3
0123-1,1,1_09,8,9,1_08,nan,p_r,f,p_r/r_p,5.0,2.0,2.0,0.9171948114157128,0.8731900423000377,0.8981567998683923,0.9865542079735722,0.924524802889854,1.0243155334386234,2.5,3
0123-1,1,1_11,10,11,1_10,1_10-11,p0,f,p0/r0,9.0,3.0,2.0,0.9242030469528308,0.9207955273811892,0.991473840142924,0.993129839235918,0.9872184042270056,0.9588739592966544,4.5,5
0123-1,1,1_11,10,11,1_10,1_10-11,p,f,p/r,9.0,3.0,2.0,0.9242030469528308,0.9207955273811892,0.991473840142924,0.993129839235918,0.9875316847066546,0.9578371910470436,4.5,5
0129-1,1,1_02,1,2,1_01,1_01-02,p0,f,p0/r0,7.5,4.5,1.5,0.8406376887535993,0.8458063286022837,0.9530179596507692,0.9183919553498328,0.9422720845501964,0.9233076203083458,-4.5,-4
0129-1,1,1_02,1,2,1_01,1_01-02,p,f,p/r,7.5,4.5,1.5,0.8406376887535993,0.8458063286022837,0.9502724827319312,0.918237697326703,0.942603399679314,0.9373903570964136,-4.5,-4
0129-1,1,1_02,1,2,1_01,nan,p_r,f,p_r/r_p,7.5,4.5,3.5,1.153804635506286,0.9583716140713698,1.0104343273610668,0.9198735078014368,1.010269829453036,0.9421802749092316,-4.5,-4
0129-1,1,1_04,3,4,1_03,1_03-04,p0,f,p0/r0,8.5,4.5,2.5,0.9862445642361498,0.885638930382374,0.8453299365852782,0.853183629149524,0.8390173927241443,0.8376330185590668,-2.5,-2
0129-1,1,1_04,3,4,1_03,1_03-04,p,f,p/r,8.5,4.5,2.5,0.9862445642361498,0.885638930382374,0.828815354912125,0.8258321219295874,0.849354774284681,0.8286852402204095,-2.5,-2
0129-1,1,1_04,3,4,1_03,nan,p_r,f,p_r/r_p,8.5,3.0,0.0,0.9231580156568878,0.8780351647804197,0.8362612441150687,0.932604424535706,0.8372462454416861,0.8905958763497819,-2.5,-2
0129-1,1,1_06,5,6,1_05,1_05-06,p0,f,p0/r0,7.0,4.0,0.0,0.7807241051656839,0.7061746667004519,0.9454517019583936,0.9486000713834284,0.9717065660447324,0.973439732003482,-0.5,0
0129-1,1,1_06,5,6,1_05,1_05-06,p,f,p/r,7.0,4.0,0.0,0.7807241051656839,0.7061746667004519,0.8971508568134599,0.9332921361406168,0.9576542246961702,0.9625318733929764,-0.5,0
0129-1,1,1_06,5,6,1_05,nan,p_r,f,p_r/r_p,7.0,3.5,0.5,0.7486971415724347,0.7021073100780068,0.8488651948750786,0.8839123114530528,0.8578129883303744,0.9006203314772141,-0.5,0
0129-1,1,1_08,7,8,1_07,1_07-08,p0,f,p0/r0,5.5,3.0,2.0,1.0076057326282934,0.8777513296097919,0.8721219169467842,0.8338474639598019,0.9775979885825996,0.8516205375459804,1.5,2
0129-1,1,1_08,7,8,1_07,1_07-08,p,f,p/r,5.5,3.0,2.0,0.9954274349307436,0.8661582833689,0.8666685151929332,0.8197459964255138,0.963171375556635,0.8400703985246294,1.5,2
0129-1,1,1_08,7,8,1_07,nan,p_r,f,p_r/r_p,5.5,5.0,1.5,1.1668800847126426,1.04967021147741,1.0430581907098246,1.0957207296314135,0.99421177274223,1.0688112712129834,1.5,2
0129-1,1,1_10,9,10,1_09,1_09-10,p0,f,p0/r0,3.5,6.0,0.0,0.6873614426981457,0.6611503680260038,0.6778204629269882,0.6428908766068773,0.6768064831169955,0.6720473062135272,3.5,4
0129-1,1,1_10,9,10,1_09,1_09-10,p,f,p/r,3.5,6.0,0.0,0.6873614426981457,0.6611503680260038,0.6851587462487188,0.6257770934672144,0.6892084480665059,0.631708046804185,3.5,4
0129-1,1,1_10,9,10,1_09,nan,p_r,f,p_r/r_p,3.5,6.5,2.5,1.084730412652352,0.9541673028718192,0.9204935488724416,0.9512712871415424,0.9329488293741895,0.9720123333722722,3.5,4
0129-1,2,2_09,2,9,2_10,2_09-10,r0,b,p0/r0,4.5,3.0,0.0,0.4700462136009654,0.4299988187145477,0.9686603093959848,0.9686603093959848,0.9313091869542492,0.9525166166242168,-3.5,3
0129-1,2,2_09,2,9,2_10,2_09-10,r,b,p/r,4.5,2.0,0.0,0.81799635109113,0.7466582911185646,0.7970890024917511,0.9072922525677732,0.7803528484977518,0.933011390757798,-3.5,3
0129-1,2,2_09,2,9,2_10,nan,r_p,b,p_r/r_p,4.5,2.5,2.5,0.9017438478049852,0.802788032270427,0.9035445069610466,0.9266651504989506,0.9163687294248888,0.9683071787306292,-3.5,3
0129-1,2,2_07,4,7,2_08,2_07-08,r0,b,p0/r0,8.0,2.0,0.0,0.376519839666525,0.5509763927385889,0.7667840574088156,0.9241671085820172,0.7135090963999144,0.8771085396602012,-1.5,1
0129-1,2,2_07,4,7,2_08,2_07-08,r,b,p/r,8.0,1.0,1.0,0.922593852849164,0.6864679942194254,0.8918353885840983,1.01116077462745,0.8936607888370613,1.0180126599419153,-1.5,1
0129-1,2,2_07,4,7,2_08,nan,r_p,b,p_r/r_p,8.0,3.0,2.0,0.926763307583798,0.743109151174237,0.8464727369859425,0.8864638719311825,0.8598082002967087,0.8600416487323307,-1.5,1
0129-1,2,2_05,6,5,2_06,2_05-06,r0,b,p0/r0,8.0,4.5,1.5,0.7873353857790228,0.7820079458417013,0.8906305146711149,1.044074179622419,0.9047398054635648,1.028421634550421,0.5,-1
0129-1,2,2_05,6,5,2_06,2_05-06,r,b,p/r,8.0,4.5,1.5,0.6716953294770144,0.7513177867050922,0.973952873837604,0.8737545875852177,0.9786245733314604,0.867970086770769,0.5,-1
0129-1,2,2_05,6,5,2_06,nan,r_p,b,p_r/r_p,8.0,3.0,2.0,1.0295241027842437,1.0426976921985514,0.9639576291471188,0.974222611458182,0.94833944163098,0.9817611317656276,0.5,-1
0129-1,2,2_03,8,3,2_04,2_03-04,r0,b,p0/r0,4.0,1.0,1.0,0.7986486379966037,0.7301158301537867,0.844332171659614,0.7405623492345589,0.7994341499636418,0.792085505732311,2.5,-3
0129-1,2,2_03,8,3,2_04,2_03-04,r,b,p/r,4.0,3.0,1.0,0.869674491509528,0.8301631283064965,1.0059433908617796,0.9905756568010532,1.0174869924019978,0.9754553540391084,2.5,-3
0129-1,2,2_03,8,3,2_04,nan,r_p,b,p_r/r_p,4.0,4.0,1.0,1.1424888199136205,0.9848758491884606,1.0033600874282078,0.9905670833680542,1.0376838433783766,1.0348017634941178,2.5,-3
0129-1,2,2_01,10,1,2_02,2_01-02,r0,b,p0/r0,3.5,1.0,0.0,0.2116275525624555,0.2590875677847971,0.4138576232096642,0.3748784448581211,0.4788596546988433,0.4279278626909288,4.5,-5
0129-1,2,2_01,10,1,2_02,2_01-02,r,b,p/r,3.5,1.0,0.0,0.5938039240807764,0.5515680386500676,0.720216792889587,0.9185580237767618,0.7952907911406962,0.9009241620226368,4.5,-5
0131-1,2,2_10,1,10,2_11,2_10-11,r0,b,p0/r0,6.5,4.5,1.0,0.8479116088516382,0.8105904076169794,0.8490979737089769,0.8961641414034922,0.7855429889764741,0.8964768344150927,-4.5,4
0131-1,2,2_10,1,10,2_11,2_10-11,r,b,p/r,6.5,2.0,1.0,0.7525334700598301,0.6493367742533435,0.7854936149421183,0.6464717345580818,0.780853499936595,0.6198579091265553,-4.5,4
0131-1,2,2_10,1,10,2_11,nan,r_p,b,p_r/r_p,6.5,2.5,2.5,0.8676713180676769,0.8106280641517751,0.9087575240608854,0.9584072621511328,0.9166580057405485,1.0037304729513623,-4.5,4
0131-1,2,2_08,3,8,2_09,2_08-09,r0,b,p0/r0,3.5,2.0,0.0,0.6386069580319602,0.6916973636808595,0.5348628950830157,0.5873553876398255,0.609714985450266,0.5733054050800472,-2.5,2
0131-1,2,2_08,3,8,2_09,nan,r_p,b,p_r/r_p,3.5,3.5,1.5,0.8978288365481445,0.9536715479354004,0.9877248429537974,0.9925051393171131,1.0051441279147164,1.0358489999555387,-2.5,2
0131-1,2,2_06,5,6,2_07,2_06-07,r0,b,p0/r0,4.5,3.5,0.0,0.6594556289232438,0.7462001646926975,1.0297935256593995,1.0896288183827147,0.9892194054211482,1.0676868060481062,-0.5,0
0131-1,2,2_06,5,6,2_07,2_06-07,r,b,p/r,4.5,3.5,0.0,0.7606236326256598,0.8816431682270335,1.1564000275490878,1.1376290270396856,1.160720291167556,1.138180192499686,-0.5,0
