sub,condition,story,segment,segment_count,base_segment,base_seg_num,ref_seg_num,ref_step_base,ref_step_base_abs,ref_seg_type,main_or_gap,refer_boost_type,refer_boost_type_tri,total_count,total_points,total_hits,base_refer_seg_pair,segment_count_demean,ref_step_base_abs_demean
0211-2,p0,2,2_07,6,2_06,6,10.5,4.5,4.5,ahead_gap,gap,none,none,3,3.0,0.0,2_06_10.5,0.5,1.25
0211-2,p0,2,2_07,6,2_06,6,11.0,5.0,5.0,ahead_main,main,none,none,9,8.0,0.0,2_06_11.0,0.5,1.75
0211-2,p0,2,2_09,8,2_08,8,8.5,0.5,0.5,gap,gap,none,none,1,1.0,0.0,2_08_8.5,2.5,-2.75
0211-2,p0,2,2_09,8,2_08,8,9.0,1.0,1.0,target,main,neighbor,neighbor,5,4.5,0.0,2_08_9.0,2.5,-2.25
0211-2,p0,2,2_09,8,2_08,8,9.5,1.5,1.5,ahead_gap,gap,neighbor,neighbor,3,3.0,0.0,2_08_9.5,2.5,-1.75
0211-2,p0,2,2_09,8,2_08,8,10.0,2.0,2.0,ahead_main,main,referred,referred,1,1.0,1.0,2_08_10.0,2.5,-1.25
0211-2,p0,2,2_09,8,2_08,8,10.0,2.0,2.0,ahead_main,main,same_seg,neighbor,6,5.5,0.0,2_08_10.0,2.5,-1.25
0211-2,p0,2,2_09,8,2_08,8,10.5,2.5,2.5,ahead_gap,gap,neighbor,neighbor,3,3.0,0.0,2_08_10.5,2.5,-0.75
0211-2,p0,2,2_09,8,2_08,8,11.0,3.0,3.0,ahead_main,main,neighbor,neighbor,9,8.0,0.0,2_08_11.0,2.5,-0.25
0211-2,p0,2,2_11,10,2_10,10,10.5,0.5,0.5,gap,gap,neighbor,neighbor,3,3.0,0.0,2_10_10.5,4.5,-2.75
0211-2,p0,2,2_11,10,2_10,10,11.0,1.0,1.0,target,main,referred,referred,1,1.0,0.0,2_10_11.0,4.5,-2.25
0211-2,p0,2,2_11,10,2_10,10,11.0,1.0,1.0,target,main,same_seg,neighbor,8,7.0,0.0,2_10_11.0,4.5,-2.25
0211-2,r0,1,1_01,10,1_02,2,1.0,-1.0,1.0,target,main,neighbor,neighbor,4,4.0,0.0,1_02_1.0,4.5,-2.25
0211-2,r0,1,1_01,10,1_02,2,1.5,-0.5,0.5,gap,gap,referred,referred,3,3.0,0.0,1_02_1.5,4.5,-2.75
0211-2,r0,1,1_01,10,1_02,2,1.5,-0.5,0.5,gap,gap,same_seg,neighbor,4,4.0,0.0,1_02_1.5,4.5,-2.75
0211-2,r0,1,1_03,8,1_04,4,1.0,-3.0,3.0,ahead_main,main,none,none,4,4.0,0.0,1_04_1.0,2.5,-0.25
0211-2,r0,1,1_03,8,1_04,4,1.5,-2.5,2.5,ahead_gap,gap,none,none,7,7.0,0.0,1_04_1.5,2.5,-0.75
0211-2,r0,1,1_03,8,1_04,4,2.0,-2.0,2.0,ahead_main,main,neighbor,neighbor,8,7.5,0.0,1_04_2.0,2.5,-1.25
0211-2,r0,1,1_03,8,1_04,4,2.5,-1.5,1.5,ahead_gap,gap,neighbor,neighbor,3,3.0,1.0,1_04_2.5,2.5,-1.75
0211-2,r0,1,1_03,8,1_04,4,3.0,-1.0,1.0,target,main,referred,referred,2,2.0,0.0,1_04_3.0,2.5,-2.25
0211-2,r0,1,1_03,8,1_04,4,3.0,-1.0,1.0,target,main,same_seg,neighbor,4,4.0,0.0,1_04_3.0,2.5,-2.25
0211-2,r0,1,1_03,8,1_04,4,3.5,-0.5,0.5,gap,gap,neighbor,neighbor,2,2.0,0.0,1_04_3.5,2.5,-2.75
0211-2,r0,1,1_05,6,1_06,6,1.0,-5.0,5.0,ahead_main,main,none,none,4,4.0,0.0,1_06_1.0,0.5,1.75
0211-2,r0,1,1_05,6,1_06,6,1.5,-4.5,4.5,ahead_gap,gap,none,none,7,7.0,0.0,1_06_1.5,0.5,1.25
0211-2,r0,1,1_05,6,1_06,6,2.0,-4.0,4.0,ahead_main,main,none,none,8,7.5,0.0,1_06_2.0,0.5,0.75
0211-2,r0,1,1_05,6,1_06,6,2.5,-3.5,3.5,ahead_gap,gap,none,none,3,3.0,0.0,1_06_2.5,0.5,0.25
0211-2,r0,1,1_05,6,1_06,6,3.0,-3.0,3.0,ahead_main,main,none,none,6,6.0,0.0,1_06_3.0,0.5,-0.25
0211-2,r0,1,1_05,6,1_06,6,3.5,-2.5,2.5,ahead_gap,gap,none,none,2,2.0,0.0,1_06_3.5,0.5,-0.75
0211-2,r0,1,1_05,6,1_06,6,4.0,-2.0,2.0,ahead_main,main,neighbor,neighbor,9,8.5,0.0,1_06_4.0,0.5,-1.25
0211-2,r0,1,1_05,6,1_06,6,4.5,-1.5,1.5,ahead_gap,gap,neighbor,neighbor,1,1.0,0.0,1_06_4.5,0.5,-1.75
0211-2,r0,1,1_05,6,1_06,6,5.0,-1.0,1.0,target,main,referred,referred,3,3.0,3.0,1_06_5.0,0.5,-2.25
0211-2,r0,1,1_05,6,1_06,6,5.0,-1.0,1.0,target,main,same_seg,neighbor,5,5.0,0.0,1_06_5.0,0.5,-2.25
0211-2,r0,1,1_05,6,1_06,6,5.5,-0.5,0.5,gap,gap,referred,referred,1,1.0,0.0,1_06_5.5,0.5,-2.75
0211-2,r0,1,1_05,6,1_06,6,5.5,-0.5,0.5,gap,gap,same_seg,neighbor,3,3.0,0.0,1_06_5.5,0.5,-2.75
0211-2,r0,1,1_07,4,1_08,8,1.0,-7.0,7.0,ahead_main,main,none,none,4,4.0,0.0,1_08_1.0,-1.5,3.75
0211-2,r0,1,1_07,4,1_08,8,1.5,-6.5,6.5,ahead_gap,gap,none,none,7,7.0,0.0,1_08_1.5,-1.5,3.25
0211-2,r0,1,1_07,4,1_08,8,2.0,-6.0,6.0,ahead_main,main,none,none,8,7.5,0.0,1_08_2.0,-1.5,2.75
0211-2,r0,1,1_07,4,1_08,8,2.5,-5.5,5.5,ahead_gap,gap,none,none,3,3.0,0.0,1_08_2.5,-1.5,2.25
0211-2,r0,1,1_07,4,1_08,8,3.0,-5.0,5.0,ahead_main,main,none,none,6,6.0,0.0,1_08_3.0,-1.5,1.75
0211-2,r0,1,1_07,4,1_08,8,3.5,-4.5,4.5,ahead_gap,gap,none,none,2,2.0,0.0,1_08_3.5,-1.5,1.25
0211-2,r0,1,1_07,4,1_08,8,4.0,-4.0,4.0,ahead_main,main,none,none,9,8.5,0.0,1_08_4.0,-1.5,0.75
0211-2,r0,1,1_07,4,1_08,8,4.5,-3.5,3.5,ahead_gap,gap,none,none,1,1.0,0.0,1_08_4.5,-1.5,0.25
0211-2,r0,1,1_07,4,1_08,8,5.0,-3.0,3.0,ahead_main,main,none,none,8,8.0,0.0,1_08_5.0,-1.5,-0.25
0211-2,r0,1,1_07,4,1_08,8,5.5,-2.5,2.5,ahead_gap,gap,none,none,4,4.0,0.0,1_08_5.5,-1.5,-0.75
0211-2,r0,1,1_07,4,1_08,8,6.0,-2.0,2.0,ahead_main,main,none,none,8,7.0,0.0,1_08_6.0,-1.5,-1.25
0211-2,r0,1,1_07,4,1_08,8,6.5,-1.5,1.5,ahead_gap,gap,none,none,1,1.0,0.0,1_08_6.5,-1.5,-1.75
0211-2,r0,1,1_07,4,1_08,8,7.0,-1.0,1.0,target,main,none,none,6,5.5,0.0,1_08_7.0,-1.5,-2.25
0211-2,r0,1,1_07,4,1_08,8,7.5,-0.5,0.5,gap,gap,none,none,2,2.0,0.0,1_08_7.5,-1.5,-2.75
0211-2,r0,1,1_09,2,1_10,10,1.0,-9.0,9.0,ahead_main,main,none,none,4,4.0,0.0,1_10_1.0,-3.5,5.75
0211-2,r0,1,1_09,2,1_10,10,1.5,-8.5,8.5,ahead_gap,gap,none,none,7,7.0,0.0,1_10_1.5,-3.5,5.25
0211-2,r0,1,1_09,2,1_10,10,2.0,-8.0,8.0,ahead_main,main,none,none,8,7.5,0.0,1_10_2.0,-3.5,4.75
0211-2,r0,1,1_09,2,1_10,10,2.5,-7.5,7.5,ahead_gap,gap,none,none,3,3.0,0.0,1_10_2.5,-3.5,4.25
0211-2,r0,1,1_09,2,1_10,10,3.0,-7.0,7.0,ahead_main,main,none,none,6,6.0,0.0,1_10_3.0,-3.5,3.75
0211-2,r0,1,1_09,2,1_10,10,3.5,-6.5,6.5,ahead_gap,gap,none,none,2,2.0,0.0,1_10_3.5,-3.5,3.25
0211-2,r0,1,1_09,2,1_10,10,4.0,-6.0,6.0,ahead_main,main,none,none,9,8.5,0.0,1_10_4.0,-3.5,2.75
0211-2,r0,1,1_09,2,1_10,10,4.5,-5.5,5.5,ahead_gap,gap,none,none,1,1.0,0.0,1_10_4.5,-3.5,2.25
0211-2,r0,1,1_09,2,1_10,10,5.0,-5.0,5.0,ahead_main,main,none,none,8,8.0,0.0,1_10_5.0,-3.5,1.75
0211-2,r0,1,1_09,2,1_10,10,5.5,-4.5,4.5,ahead_gap,gap,none,none,4,4.0,0.0,1_10_5.5,-3.5,1.25
0211-2,r0,1,1_09,2,1_10,10,6.0,-4.0,4.0,ahead_main,main,none,none,8,7.0,0.0,1_10_6.0,-3.5,0.75
0211-2,r0,1,1_09,2,1_10,10,6.5,-3.5,3.5,ahead_gap,gap,none,none,1,1.0,0.0,1_10_6.5,-3.5,0.25
0211-2,r0,1,1_09,2,1_10,10,7.0,-3.0,3.0,ahead_main,main,none,none,6,5.5,0.0,1_10_7.0,-3.5,-0.25
0211-2,r0,1,1_09,2,1_10,10,7.5,-2.5,2.5,ahead_gap,gap,none,none,2,2.0,0.0,1_10_7.5,-3.5,-0.75
0211-2,r0,1,1_09,2,1_10,10,8.0,-2.0,2.0,ahead_main,main,none,none,7,5.5,0.0,1_10_8.0,-3.5,-1.25
0211-2,r0,1,1_09,2,1_10,10,8.5,-1.5,1.5,ahead_gap,gap,none,none,4,3.5,0.0,1_10_8.5,-3.5,-1.75
0211-2,r0,1,1_09,2,1_10,10,9.0,-1.0,1.0,target,main,none,none,6,5.0,0.0,1_10_9.0,-3.5,-2.25
0211-2,r0,1,1_09,2,1_10,10,9.5,-0.5,0.5,gap,gap,none,none,1,1.0,0.0,1_10_9.5,-3.5,-2.75
0215-2,r0,2,2_01,10,2_02,2,1.0,-1.0,1.0,target,main,neighbor,neighbor,4,3.5,0.0,2_02_1.0,4.5,-2.25
0215-2,r0,2,2_01,10,2_02,2,1.5,-0.5,0.5,gap,gap,referred,referred,1,1.0,0.0,2_02_1.5,4.5,-2.75
0215-2,r0,2,2_01,10,2_02,2,1.5,-0.5,0.5,gap,gap,same_seg,neighbor,5,5.0,0.0,2_02_1.5,4.5,-2.75
0215-2,r0,2,2_03,8,2_04,4,1.0,-3.0,3.0,ahead_main,main,neighbor,neighbor,4,3.5,0.0,2_04_1.0,2.5,-0.25
0215-2,r0,2,2_03,8,2_04,4,1.5,-2.5,2.5,ahead_gap,gap,referred,referred,1,1.0,0.0,2_04_1.5,2.5,-0.75
0215-2,r0,2,2_03,8,2_04,4,1.5,-2.5,2.5,ahead_gap,gap,same_seg,neighbor,5,5.0,0.0,2_04_1.5,2.5,-0.75
0215-2,r0,2,2_03,8,2_04,4,2.0,-2.0,2.0,ahead_main,main,neighbor,neighbor,5,4.5,0.0,2_04_2.0,2.5,-1.25
0215-2,r0,2,2_03,8,2_04,4,2.5,-1.5,1.5,ahead_gap,gap,referred,referred,1,1.0,0.0,2_04_2.5,2.5,-1.75
0215-2,r0,2,2_03,8,2_04,4,2.5,-1.5,1.5,ahead_gap,gap,same_seg,neighbor,1,1.0,0.0,2_04_2.5,2.5,-1.75
0215-2,r0,2,2_03,8,2_04,4,3.0,-1.0,1.0,target,main,referred,referred,2,2.0,1.0,2_04_3.0,2.5,-2.25
0215-2,r0,2,2_03,8,2_04,4,3.0,-1.0,1.0,target,main,same_seg,neighbor,2,2.0,0.0,2_04_3.0,2.5,-2.25
0215-2,r0,2,2_03,8,2_04,4,3.5,-0.5,0.5,gap,gap,referred,referred,1,1.0,0.0,2_04_3.5,2.5,-2.75
0215-2,r0,2,2_03,8,2_04,4,3.5,-0.5,0.5,gap,gap,same_seg,neighbor,1,1.0,1.0,2_04_3.5,2.5,-2.75
0215-2,r0,2,2_05,6,2_06,6,1.0,-5.0,5.0,ahead_main,main,neighbor,neighbor,4,3.5,0.0,2_06_1.0,0.5,1.75
0215-2,r0,2,2_05,6,2_06,6,1.5,-4.5,4.5,ahead_gap,gap,referred,referred,1,1.0,0.0,2_06_1.5,0.5,1.25
0215-2,r0,2,2_05,6,2_06,6,1.5,-4.5,4.5,ahead_gap,gap,same_seg,neighbor,5,5.0,0.0,2_06_1.5,0.5,1.25
0215-2,r0,2,2_05,6,2_06,6,2.0,-4.0,4.0,ahead_main,main,neighbor,neighbor,5,4.5,0.0,2_06_2.0,0.5,0.75
0215-2,r0,2,2_05,6,2_06,6,2.5,-3.5,3.5,ahead_gap,gap,referred,referred,1,1.0,0.0,2_06_2.5,0.5,0.25
0215-2,r0,2,2_05,6,2_06,6,2.5,-3.5,3.5,ahead_gap,gap,same_seg,neighbor,1,1.0,0.0,2_06_2.5,0.5,0.25
0215-2,r0,2,2_05,6,2_06,6,3.0,-3.0,3.0,ahead_main,main,referred,referred,2,2.0,0.0,2_06_3.0,0.5,-0.25
0215-2,r0,2,2_05,6,2_06,6,3.0,-3.0,3.0,ahead_main,main,same_seg,neighbor,2,2.0,0.0,2_06_3.0,0.5,-0.25
0215-2,r0,2,2_05,6,2_06,6,3.5,-2.5,2.5,ahead_gap,gap,neighbor,neighbor,2,2.0,0.0,2_06_3.5,0.5,-0.75
0215-2,r0,2,2_05,6,2_06,6,4.0,-2.0,2.0,ahead_main,main,neighbor,neighbor,4,4.0,0.0,2_06_4.0,0.5,-1.25
0215-2,r0,2,2_05,6,2_06,6,4.5,-1.5,1.5,ahead_gap,gap,referred,referred,1,1.0,1.0,2_06_4.5,0.5,-1.75
0215-2,r0,2,2_05,6,2_06,6,4.5,-1.5,1.5,ahead_gap,gap,same_seg,neighbor,5,5.0,0.0,2_06_4.5,0.5,-1.75
0215-2,r0,2,2_05,6,2_06,6,5.0,-1.0,1.0,target,main,neighbor,neighbor,10,8.0,0.0,2_06_5.0,0.5,-2.25
0215-2,r0,2,2_05,6,2_06,6,5.5,-0.5,0.5,gap,gap,referred,referred,1,1.0,0.0,2_06_5.5,0.5,-2.75
0215-2,r0,2,2_05,6,2_06,6,5.5,-0.5,0.5,gap,gap,same_seg,neighbor,2,2.0,0.0,2_06_5.5,0.5,-2.75
0215-2,r0,2,2_07,4,2_08,8,1.0,-7.0,7.0,ahead_main,main,none,none,4,3.5,0.0,2_08_1.0,-1.5,3.75
0215-2,r0,2,2_07,4,2_08,8,1.5,-6.5,6.5,ahead_gap,gap,none,none,6,6.0,0.0,2_08_1.5,-1.5,3.25
0215-2,r0,2,2_07,4,2_08,8,2.0,-6.0,6.0,ahead_main,main,neighbor,neighbor,5,4.5,0.0,2_08_2.0,-1.5,2.75
0215-2,r0,2,2_07,4,2_08,8,2.5,-5.5,5.5,ahead_gap,gap,neighbor,neighbor,2,2.0,0.0,2_08_2.5,-1.5,2.25
0215-2,r0,2,2_07,4,2_08,8,3.0,-5.0,5.0,ahead_main,main,referred,referred,1,1.0,0.0,2_08_3.0,-1.5,1.75
0215-2,r0,2,2_07,4,2_08,8,3.0,-5.0,5.0,ahead_main,main,same_seg,neighbor,3,3.0,0.0,2_08_3.0,-1.5,1.75
0215-2,r0,2,2_07,4,2_08,8,3.5,-4.5,4.5,ahead_gap,gap,neighbor,neighbor,2,2.0,0.0,2_08_3.5,-1.5,1.25
0215-2,r0,2,2_07,4,2_08,8,4.0,-4.0,4.0,ahead_main,main,neighbor,neighbor,4,4.0,0.0,2_08_4.0,-1.5,0.75
0215-2,r0,2,2_07,4,2_08,8,4.5,-3.5,3.5,ahead_gap,gap,referred,referred,1,1.0,1.0,2_08_4.5,-1.5,0.25
0215-2,r0,2,2_07,4,2_08,8,4.5,-3.5,3.5,ahead_gap,gap,same_seg,neighbor,5,5.0,0.0,2_08_4.5,-1.5,0.25
0215-2,r0,2,2_07,4,2_08,8,5.0,-3.0,3.0,ahead_main,main,neighbor,neighbor,10,8.0,0.0,2_08_5.0,-1.5,-0.25
0215-2,r0,2,2_07,4,2_08,8,5.5,-2.5,2.5,ahead_gap,gap,none,none,3,3.0,0.0,2_08_5.5,-1.5,-0.75
0215-2,r0,2,2_07,4,2_08,8,6.0,-2.0,2.0,ahead_main,main,neighbor,neighbor,5,4.5,0.0,2_08_6.0,-1.5,-1.25
0215-2,r0,2,2_07,4,2_08,8,6.5,-1.5,1.5,ahead_gap,gap,referred,referred,2,2.0,0.0,2_08_6.5,-1.5,-1.75
0215-2,r0,2,2_07,4,2_08,8,6.5,-1.5,1.5,ahead_gap,gap,same_seg,neighbor,4,4.0,0.0,2_08_6.5,-1.5,-1.75
0215-2,r0,2,2_07,4,2_08,8,7.0,-1.0,1.0,target,main,referred,referred,2,2.0,0.0,2_08_7.0,-1.5,-2.25
0215-2,r0,2,2_07,4,2_08,8,7.0,-1.0,1.0,target,main,same_seg,neighbor,6,6.0,0.0,2_08_7.0,-1.5,-2.25
0215-2,r0,2,2_07,4,2_08,8,7.5,-0.5,0.5,gap,gap,referred,referred,3,3.0,0.0,2_08_7.5,-1.5,-2.75
0215-2,r0,2,2_09,2,2_10,10,1.0,-9.0,9.0,ahead_main,main,none,none,4,3.5,0.0,2_10_1.0,-3.5,5.75
0215-2,r0,2,2_09,2,2_10,10,1.5,-8.5,8.5,ahead_gap,gap,none,none,6,6.0,0.0,2_10_1.5,-3.5,5.25
0215-2,r0,2,2_09,2,2_10,10,2.0,-8.0,8.0,ahead_main,main,neighbor,neighbor,5,4.5,0.0,2_10_2.0,-3.5,4.75
0215-2,r0,2,2_09,2,2_10,10,2.5,-7.5,7.5,ahead_gap,gap,neighbor,neighbor,2,2.0,0.0,2_10_2.5,-3.5,4.25
0215-2,r0,2,2_09,2,2_10,10,3.0,-7.0,7.0,ahead_main,main,referred,referred,1,1.0,0.0,2_10_3.0,-3.5,3.75
0215-2,r0,2,2_09,2,2_10,10,3.0,-7.0,7.0,ahead_main,main,same_seg,neighbor,3,3.0,0.0,2_10_3.0,-3.5,3.75
0215-2,r0,2,2_09,2,2_10,10,3.5,-6.5,6.5,ahead_gap,gap,neighbor,neighbor,2,2.0,0.0,2_10_3.5,-3.5,3.25
0215-2,r0,2,2_09,2,2_10,10,4.0,-6.0,6.0,ahead_main,main,neighbor,neighbor,4,4.0,0.0,2_10_4.0,-3.5,2.75
0215-2,r0,2,2_09,2,2_10,10,4.5,-5.5,5.5,ahead_gap,gap,referred,referred,1,1.0,1.0,2_10_4.5,-3.5,2.25
0215-2,r0,2,2_09,2,2_10,10,4.5,-5.5,5.5,ahead_gap,gap,same_seg,neighbor,5,5.0,0.0,2_10_4.5,-3.5,2.25
0215-2,r0,2,2_09,2,2_10,10,5.0,-5.0,5.0,ahead_main,main,neighbor,neighbor,10,8.0,2.0,2_10_5.0,-3.5,1.75
0215-2,r0,2,2_09,2,2_10,10,5.5,-4.5,4.5,ahead_gap,gap,none,none,3,3.0,0.0,2_10_5.5,-3.5,1.25
0215-2,r0,2,2_09,2,2_10,10,6.0,-4.0,4.0,ahead_main,main,neighbor,neighbor,5,4.5,0.0,2_10_6.0,-3.5,0.75
0215-2,r0,2,2_09,2,2_10,10,6.5,-3.5,3.5,ahead_gap,gap,referred,referred,2,2.0,0.0,2_10_6.5,-3.5,0.25
0215-2,r0,2,2_09,2,2_10,10,6.5,-3.5,3.5,ahead_gap,gap,same_seg,neighbor,4,4.0,1.0,2_10_6.5,-3.5,0.25
0215-2,r0,2,2_09,2,2_10,10,7.0,-3.0,3.0,ahead_main,main,referred,referred,1,1.0,0.0,2_10_7.0,-3.5,-0.25
0215-2,r0,2,2_09,2,2_10,10,7.0,-3.0,3.0,ahead_main,main,same_seg,neighbor,7,7.0,0.0,2_10_7.0,-3.5,-0.25
0215-2,r0,2,2_09,2,2_10,10,7.5,-2.5,2.5,ahead_gap,gap,neighbor,neighbor,3,3.0,0.0,2_10_7.5,-3.5,-0.75
0215-2,r0,2,2_09,2,2_10,10,8.0,-2.0,2.0,ahead_main,main,neighbor,neighbor,4,3.5,0.0,2_10_8.0,-3.5,-1.25
0215-2,r0,2,2_09,2,2_10,10,8.5,-1.5,1.5,ahead_gap,gap,referred,referred,1,1.0,0.0,2_10_8.5,-3.5,-1.75
0215-2,r0,2,2_09,2,2_10,10,9.0,-1.0,1.0,target,main,referred,referred,1,1.0,0.0,2_10_9.0,-3.5,-2.25
0215-2,r0,2,2_09,2,2_10,10,9.0,-1.0,1.0,target,main,same_seg,neighbor,4,3.5,0.0,2_10_9.0,-3.5,-2.25
0215-2,r0,2,2_09,2,2_10,10,9.5,-0.5,0.5,gap,gap,referred,referred,2,2.0,0.0,2_10_9.5,-3.5,-2.75
0215-2,r0,2,2_09,2,2_10,10,9.5,-0.5,0.5,gap,gap,same_seg,neighbor,1,1.0,0.0,2_10_9.5,-3.5,-2.75
0215-3,p0,2,2_02,1,2_01,1,1.5,0.5,0.5,gap,gap,referred,referred,2,2.0,1.0,2_01_1.5,-4.5,-2.75
0215-3,p0,2,2_02,1,2_01,1,1.5,0.5,0.5,gap,gap,same_seg,neighbor,4,4.0,1.0,2_01_1.5,-4.5,-2.75
0215-3,p0,2,2_02,1,2_01,1,2.0,1.0,1.0,target,main,referred,referred,1,0.5,0.0,2_01_2.0,-4.5,-2.25
0215-3,p0,2,2_02,1,2_01,1,2.0,1.0,1.0,target,main,same_seg,neighbor,4,4.0,0.0,2_01_2.0,-4.5,-2.25
0215-3,p0,2,2_02,1,2_01,1,2.5,1.5,1.5,ahead_gap,gap,neighbor,neighbor,2,2.0,0.0,2_01_2.5,-4.5,-1.75
0215-3,p0,2,2_02,1,2_01,1,3.0,2.0,2.0,ahead_main,main,neighbor,neighbor,4,4.0,0.0,2_01_3.0,-4.5,-1.25
0215-3,p0,2,2_02,1,2_01,1,3.5,2.5,2.5,ahead_gap,gap,none,none,2,2.0,0.0,2_01_3.5,-4.5,-0.75
0215-3,p0,2,2_02,1,2_01,1,4.0,3.0,3.0,ahead_main,main,none,none,4,4.0,0.0,2_01_4.0,-4.5,-0.25
0215-3,p0,2,2_02,1,2_01,1,4.5,3.5,3.5,ahead_gap,gap,none,none,6,6.0,0.0,2_01_4.5,-4.5,0.25
0215-3,p0,2,2_02,1,2_01,1,5.0,4.0,4.0,ahead_main,main,none,none,10,8.0,0.0,2_01_5.0,-4.5,0.75
0215-3,p0,2,2_02,1,2_01,1,5.5,4.5,4.5,ahead_gap,gap,none,none,3,3.0,0.0,2_01_5.5,-4.5,1.25
0215-3,p0,2,2_02,1,2_01,1,6.0,5.0,5.0,ahead_main,main,none,none,5,4.5,0.0,2_01_6.0,-4.5,1.75
0215-3,p0,2,2_02,1,2_01,1,6.5,5.5,5.5,ahead_gap,gap,none,none,6,6.0,0.0,2_01_6.5,-4.5,2.25
0215-3,p0,2,2_02,1,2_01,1,7.0,6.0,6.0,ahead_main,main,none,none,8,8.0,0.0,2_01_7.0,-4.5,2.75
0215-3,p0,2,2_02,1,2_01,1,7.5,6.5,6.5,ahead_gap,gap,none,none,3,3.0,0.0,2_01_7.5,-4.5,3.25
0215-3,p0,2,2_02,1,2_01,1,8.0,7.0,7.0,ahead_main,main,none,none,4,3.5,0.0,2_01_8.0,-4.5,3.75
0215-3,p0,2,2_02,1,2_01,1,8.5,7.5,7.5,ahead_gap,gap,none,none,1,1.0,0.0,2_01_8.5,-4.5,4.25
0215-3,p0,2,2_02,1,2_01,1,9.0,8.0,8.0,ahead_main,main,none,none,5,4.5,0.0,2_01_9.0,-4.5,4.75
0215-3,p0,2,2_02,1,2_01,1,9.5,8.5,8.5,ahead_gap,gap,none,none,3,3.0,0.0,2_01_9.5,-4.5,5.25
0215-3,p0,2,2_02,1,2_01,1,10.0,9.0,9.0,ahead_main,main,none,none,7,6.5,0.0,2_01_10.0,-4.5,5.75
0215-3,p0,2,2_02,1,2_01,1,10.5,9.5,9.5,ahead_gap,gap,none,none,3,3.0,0.0,2_01_10.5,-4.5,6.25
0215-3,p0,2,2_02,1,2_01,1,11.0,10.0,10.0,ahead_main,main,none,none,9,8.0,0.0,2_01_11.0,-4.5,6.75
0215-3,p0,2,2_04,3,2_03,3,3.5,0.5,0.5,gap,gap,none,none,2,2.0,0.0,2_03_3.5,-2.5,-2.75
0215-3,p0,2,2_04,3,2_03,3,4.0,1.0,1.0,target,main,none,none,4,4.0,0.0,2_03_4.0,-2.5,-2.25
0215-3,p0,2,2_04,3,2_03,3,4.5,1.5,1.5,ahead_gap,gap,none,none,6,6.0,0.0,2_03_4.5,-2.5,-1.75
0215-3,p0,2,2_04,3,2_03,3,5.0,2.0,2.0,ahead_main,main,none,none,10,8.0,0.0,2_03_5.0,-2.5,-1.25
0215-3,p0,2,2_04,3,2_03,3,5.5,2.5,2.5,ahead_gap,gap,none,none,3,3.0,0.0,2_03_5.5,-2.5,-0.75
0215-3,p0,2,2_04,3,2_03,3,6.0,3.0,3.0,ahead_main,main,none,none,5,4.5,0.0,2_03_6.0,-2.5,-0.25
0215-3,p0,2,2_04,3,2_03,3,6.5,3.5,3.5,ahead_gap,gap,none,none,6,6.0,0.0,2_03_6.5,-2.5,0.25
0215-3,p0,2,2_04,3,2_03,3,7.0,4.0,4.0,ahead_main,main,none,none,8,8.0,0.0,2_03_7.0,-2.5,0.75
0215-3,p0,2,2_04,3,2_03,3,7.5,4.5,4.5,ahead_gap,gap,none,none,3,3.0,0.0,2_03_7.5,-2.5,1.25
0215-3,p0,2,2_04,3,2_03,3,8.0,5.0,5.0,ahead_main,main,none,none,4,3.5,0.0,2_03_8.0,-2.5,1.75
0215-3,p0,2,2_04,3,2_03,3,8.5,5.5,5.5,ahead_gap,gap,none,none,1,1.0,0.0,2_03_8.5,-2.5,2.25
0215-3,p0,2,2_04,3,2_03,3,9.0,6.0,6.0,ahead_main,main,none,none,5,4.5,0.0,2_03_9.0,-2.5,2.75
0215-3,p0,2,2_04,3,2_03,3,9.5,6.5,6.5,ahead_gap,gap,none,none,3,3.0,0.0,2_03_9.5,-2.5,3.25
0215-3,p0,2,2_04,3,2_03,3,10.0,7.0,7.0,ahead_main,main,none,none,7,6.5,0.0,2_03_10.0,-2.5,3.75
0215-3,p0,2,2_04,3,2_03,3,10.5,7.5,7.5,ahead_gap,gap,none,none,3,3.0,0.0,2_03_10.5,-2.5,4.25
0215-3,p0,2,2_04,3,2_03,3,11.0,8.0,8.0,ahead_main,main,none,none,9,8.0,0.0,2_03_11.0,-2.5,4.75
0215-3,p0,2,2_06,5,2_05,5,5.5,0.5,0.5,gap,gap,referred,referred,3,3.0,1.0,2_05_5.5,-0.5,-2.75
0215-3,p0,2,2_06,5,2_05,5,6.0,1.0,1.0,target,main,neighbor,neighbor,5,4.5,1.0,2_05_6.0,-0.5,-2.25
0215-3,p0,2,2_06,5,2_05,5,6.5,1.5,1.5,ahead_gap,gap,none,none,6,6.0,1.0,2_05_6.5,-0.5,-1.75
0215-3,p0,2,2_06,5,2_05,5,7.0,2.0,2.0,ahead_main,main,none,none,8,8.0,0.0,2_05_7.0,-0.5,-1.25
0215-3,p0,2,2_06,5,2_05,5,7.5,2.5,2.5,ahead_gap,gap,none,none,3,3.0,0.0,2_05_7.5,-0.5,-0.75
0215-3,p0,2,2_06,5,2_05,5,8.0,3.0,3.0,ahead_main,main,none,none,4,3.5,0.0,2_05_8.0,-0.5,-0.25
0215-3,p0,2,2_06,5,2_05,5,8.5,3.5,3.5,ahead_gap,gap,none,none,1,1.0,0.0,2_05_8.5,-0.5,0.25
