story,segment_num,segment,cond_direction,condition,base_seg_num,ref_sc_num,ref_sc_hit,ref_seg_num,ref_step_base,ref_seg_type,main_or_gap,refer_type,refer_type_base_only,referring_type,rr_type,refer_list,referring_list,refer_boost_step_left,refer_boost_step_right,refer_boost_step,refer_boost_type,refer_boost_type_tri,refer_type_merge,refer_type_d,refer_type_point,refer_type_point_merge,referring_type_point,sc_point,refer_point_c,refer_point_c_merge,referring_point_c,ref_step_base_abs,color
1,4,1_04,f,p0,3,553,0.0,5.5,2.5,ahead_gap,gap,none,none,none,none,[],[403 403],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#c7e0f1
1,5,1_05,f,p0,4,553,0.0,5.5,1.5,ahead_gap,gap,none,none,none,none,[451 631],[],1.0,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#c7e0f1
1,6,1_06,f,p0,5,553,0.4444444444444444,5.5,0.5,gap,gap,none,none,none,none,[631],[702 702 702],99.0,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#c7e0f1
2,2,2_02,f,p0,1,553,0.0,5.5,4.5,ahead_gap,gap,none,none,none,none,[153 151 231],[],3.5,99.0,3.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#c7e0f1
2,3,2_03,f,p0,2,553,0.0,5.5,3.5,ahead_gap,gap,none,none,none,none,[251],[],3.0,99.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#c7e0f1
2,4,2_04,f,p0,3,553,0.0,5.5,2.5,ahead_gap,gap,none,none,none,none,[],[ 402  704 1105],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#c7e0f1
2,5,2_05,f,p0,4,553,0.0,5.5,1.5,ahead_gap,gap,none,none,none,none,[456 451 454],[ 704 1105],1.0,99.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#c7e0f1
2,6,2_06,f,p0,5,553,0.8,5.5,0.5,gap,gap,direct,referred,none,referred,[552 551 553],[ 704 1105],0.0,0.0,0.0,referred,referred,referred,referred,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,#c7e0f1
1,5,1_05,b,r,6,553,0.0,5.5,-0.5,gap,gap,none,none,none,none,[552 504 505 506],[405],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#ffd6ae
1,6,1_06,b,r,7,553,0.0,5.5,-1.5,ahead_gap,gap,none,none,none,none,[504 505 506 632 651],[],0.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#ffd6ae
1,7,1_07,b,r,8,553,0.0,5.5,-2.5,ahead_gap,gap,none,none,none,none,[],[704 704],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#ffd6ae
1,8,1_08,b,r,9,553,0.0,5.5,-3.5,ahead_gap,gap,none,none,none,none,[852 881],[803],99.0,3.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#ffd6ae
1,9,1_09,b,r,10,553,0.0,5.5,-4.5,ahead_gap,gap,none,none,none,none,[],[904 904 904],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#ffd6ae
1,10,1_10,b,r,11,553,0.0,5.5,-5.5,ahead_gap,gap,none,none,none,none,[1003 1004 1054 1055 1056 1052 1031 1081],[],99.0,4.5,4.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,#ffd6ae
2,5,2_05,b,r,6,553,0.0,5.5,-0.5,gap,gap,indirect,referred,none,referred,[156 553 252 302 452 452 301],[],0.0,0.0,0.0,referred,referred,referred,none,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,#ffd6ae
2,6,2_06,b,r,7,553,0.0,5.5,-1.5,ahead_gap,gap,none,none,none,none,[252 302 652 656 452 452 654 653 301],[],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#ffd6ae
2,7,2_07,b,r,8,553,0.0,5.5,-2.5,ahead_gap,gap,none,none,none,none,[452 751 752 753 706 452 654 653 301 708],[703 703],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#ffd6ae
2,8,2_08,b,r,9,553,0.0,5.5,-3.5,ahead_gap,gap,none,none,none,none,[706 851 452 654 653 301 708 851],[703 801],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#ffd6ae
2,9,2_09,b,r,10,553,0.0,5.5,-4.5,ahead_gap,gap,none,none,none,none,[452 654 653 951 952 301 708 851 902],[703 801],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#ffd6ae
2,10,2_10,b,r,11,553,0.0,5.5,-5.5,ahead_gap,gap,none,none,none,none,[ 301  708  851  902 1001 1053 1052],[1031],2.5,1.5,1.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,#ffd6ae
1,5,1_05,b,r0,6,553,0.0,5.5,-0.5,gap,gap,none,none,none,none,[552 504 505 506],[405],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#ffd6ae
1,6,1_06,b,r0,7,553,0.0,5.5,-1.5,ahead_gap,gap,none,none,none,none,[504 505 506 632 651],[],0.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#ffd6ae
1,7,1_07,b,r0,8,553,0.0,5.5,-2.5,ahead_gap,gap,none,none,none,none,[],[704 704],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#ffd6ae
1,8,1_08,b,r0,9,553,0.0,5.5,-3.5,ahead_gap,gap,none,none,none,none,[852 881],[803],99.0,3.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#ffd6ae
1,9,1_09,b,r0,10,553,0.0,5.5,-4.5,ahead_gap,gap,none,none,none,none,[],[904 904 904],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#ffd6ae
1,10,1_10,b,r0,11,553,0.0,5.5,-5.5,ahead_gap,gap,none,none,none,none,[1003 1004 1054 1055 1056 1052 1031 1081],[],99.0,4.5,4.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,#ffd6ae
2,5,2_05,b,r0,6,553,0.0,5.5,-0.5,gap,gap,indirect,referred,none,referred,[156 553 252 302 452 452 301],[],0.0,0.0,0.0,referred,referred,referred,none,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,#ffd6ae
2,6,2_06,b,r0,7,553,0.0,5.5,-1.5,ahead_gap,gap,none,none,none,none,[252 302 652 656 452 452 654 653 301],[],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#ffd6ae
2,7,2_07,b,r0,8,553,0.0,5.5,-2.5,ahead_gap,gap,none,none,none,none,[452 751 752 753 706 452 654 653 301 708],[703 703],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#ffd6ae
2,8,2_08,b,r0,9,553,0.0,5.5,-3.5,ahead_gap,gap,none,none,none,none,[706 851 452 654 653 301 708 851],[703 801],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#ffd6ae
2,9,2_09,b,r0,10,553,0.0,5.5,-4.5,ahead_gap,gap,none,none,none,none,[452 654 653 951 952 301 708 851 902],[703 801],1.0,1.0,1.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#ffd6ae
2,10,2_10,b,r0,11,553,0.0,5.5,-5.5,ahead_gap,gap,none,none,none,none,[ 301  708  851  902 1001 1053 1052],[1031],2.5,1.5,1.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,#ffd6ae
1,2,1_02,f,p,1,554,0.0,5.5,4.5,ahead_gap,gap,none,none,none,none,[151 152 153 155 233],[],3.5,99.0,3.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#c7e0f1
1,3,1_03,f,p,2,554,0.0,5.5,3.5,ahead_gap,gap,none,none,none,none,[301],[303 303 303],2.5,99.0,2.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#c7e0f1
1,4,1_04,f,p,3,554,0.0,5.5,2.5,ahead_gap,gap,none,none,none,none,[],[403 403],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#c7e0f1
1,5,1_05,f,p,4,554,0.0,5.5,1.5,ahead_gap,gap,none,none,none,none,[451 631],[],1.0,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#c7e0f1
1,6,1_06,f,p,5,554,0.4444444444444444,5.5,0.5,gap,gap,none,none,none,none,[631],[702 702 702],99.0,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#c7e0f1
1,2,1_02,f,p0,1,554,0.0,5.5,4.5,ahead_gap,gap,none,none,none,none,[151 152 153 155 233],[],3.5,99.0,3.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#c7e0f1
1,3,1_03,f,p0,2,554,0.0,5.5,3.5,ahead_gap,gap,none,none,none,none,[301],[303 303 303],2.5,99.0,2.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#c7e0f1
1,4,1_04,f,p0,3,554,0.0,5.5,2.5,ahead_gap,gap,none,none,none,none,[],[403 403],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#c7e0f1
1,5,1_05,f,p0,4,554,0.0,5.5,1.5,ahead_gap,gap,none,none,none,none,[451 631],[],1.0,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#c7e0f1
1,6,1_06,f,p0,5,554,0.4444444444444444,5.5,0.5,gap,gap,none,none,none,none,[631],[702 702 702],99.0,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#c7e0f1
1,5,1_05,b,r,6,554,0.0,5.5,-0.5,gap,gap,none,none,none,none,[552 504 505 506],[405],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#ffd6ae
1,6,1_06,b,r,7,554,0.125,5.5,-1.5,ahead_gap,gap,none,none,none,none,[504 505 506 632 651],[],0.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#ffd6ae
1,7,1_07,b,r,8,554,0.0,5.5,-2.5,ahead_gap,gap,none,none,none,none,[],[704 704],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#ffd6ae
1,8,1_08,b,r,9,554,0.0,5.5,-3.5,ahead_gap,gap,none,none,none,none,[852 881],[803],99.0,3.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#ffd6ae
1,9,1_09,b,r,10,554,0.0,5.5,-4.5,ahead_gap,gap,none,none,none,none,[],[904 904 904],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#ffd6ae
1,10,1_10,b,r,11,554,0.0,5.5,-5.5,ahead_gap,gap,none,none,none,none,[1003 1004 1054 1055 1056 1052 1031 1081],[],99.0,4.5,4.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,#ffd6ae
1,5,1_05,b,r0,6,554,0.0,5.5,-0.5,gap,gap,none,none,none,none,[552 504 505 506],[405],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,#ffd6ae
1,6,1_06,b,r0,7,554,0.0,5.5,-1.5,ahead_gap,gap,none,none,none,none,[504 505 506 632 651],[],0.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,#ffd6ae
1,7,1_07,b,r0,8,554,0.0,5.5,-2.5,ahead_gap,gap,none,none,none,none,[],[704 704],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,#ffd6ae
1,8,1_08,b,r0,9,554,0.0,5.5,-3.5,ahead_gap,gap,none,none,none,none,[852 881],[803],99.0,3.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,#ffd6ae
1,9,1_09,b,r0,10,554,0.0,5.5,-4.5,ahead_gap,gap,none,none,none,none,[],[904 904 904],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,#ffd6ae
1,10,1_10,b,r0,11,554,0.0,5.5,-5.5,ahead_gap,gap,none,none,none,none,[1003 1004 1054 1055 1056 1052 1031 1081],[],99.0,4.5,4.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,#ffd6ae
1,2,1_02,f,p,1,601,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[151 152 153 155 233],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
1,3,1_03,f,p,2,601,0.0,6.0,4.0,ahead_main,main,none,none,none,none,[301],[303 303 303],3.0,99.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#5fa2ce
1,4,1_04,f,p,3,601,0.0,6.0,3.0,ahead_main,main,none,none,none,none,[],[403 403],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#5fa2ce
1,5,1_05,f,p,4,601,0.0,6.0,2.0,ahead_main,main,none,none,none,none,[451 631],[],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#5fa2ce
1,6,1_06,f,p,5,601,0.0,6.0,1.0,target,main,none,none,none,none,[631],[702 702 702],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#1170aa
1,7,1_07,f,p,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[],[702 702 702 702],99.0,99.0,99.0,NA,NA,,,,,,1.0,,,,0.0,#59a14f
2,2,2_02,f,p,1,601,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[153 151 231],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
2,3,2_03,f,p,2,601,0.0,6.0,4.0,ahead_main,main,none,none,none,none,[251],[],3.5,99.0,3.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#5fa2ce
2,4,2_04,f,p,3,601,0.0,6.0,3.0,ahead_main,main,none,none,none,none,[],[ 402  704 1105],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#5fa2ce
2,5,2_05,f,p,4,601,0.0,6.0,2.0,ahead_main,main,none,none,none,none,[456 451 454],[ 704 1105],1.5,99.0,1.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#5fa2ce
2,6,2_06,f,p,5,601,0.6666666666666666,6.0,1.0,target,main,none,none,none,none,[552 551 553],[ 704 1105],0.5,99.0,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#1170aa
2,7,2_07,f,p,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[651 652],[ 704 1105],99.0,0.5,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
1,2,1_02,f,p0,1,601,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[151 152 153 155 233],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
1,3,1_03,f,p0,2,601,0.0,6.0,4.0,ahead_main,main,none,none,none,none,[301],[303 303 303],3.0,99.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#5fa2ce
1,4,1_04,f,p0,3,601,0.0,6.0,3.0,ahead_main,main,none,none,none,none,[],[403 403],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#5fa2ce
1,5,1_05,f,p0,4,601,0.125,6.0,2.0,ahead_main,main,none,none,none,none,[451 631],[],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#5fa2ce
1,6,1_06,f,p0,5,601,0.0,6.0,1.0,target,main,none,none,none,none,[631],[702 702 702],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#1170aa
1,7,1_07,f,p0,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[],[702 702 702 702],99.0,99.0,99.0,NA,NA,,,,,,1.0,,,,0.0,#59a14f
2,2,2_02,f,p0,1,601,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[153 151 231],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
2,3,2_03,f,p0,2,601,0.0,6.0,4.0,ahead_main,main,none,none,none,none,[251],[],3.5,99.0,3.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#5fa2ce
2,4,2_04,f,p0,3,601,0.0,6.0,3.0,ahead_main,main,none,none,none,none,[],[ 402  704 1105],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#5fa2ce
2,5,2_05,f,p0,4,601,0.0,6.0,2.0,ahead_main,main,none,none,none,none,[456 451 454],[ 704 1105],1.5,99.0,1.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#5fa2ce
2,6,2_06,f,p0,5,601,0.7,6.0,1.0,target,main,none,none,none,none,[552 551 553],[ 704 1105],0.5,99.0,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#1170aa
2,7,2_07,f,p0,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[651 652],[ 704 1105],99.0,0.5,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
1,5,1_05,b,r,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[552 504 505 506],[405],0.5,99.0,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
1,6,1_06,b,r,7,601,0.125,6.0,-1.0,target,main,none,none,none,none,[504 505 506 632 651],[],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#c85200
1,7,1_07,b,r,8,601,0.0,6.0,-2.0,ahead_main,main,none,none,none,none,[],[704 704],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#fc7d0b
1,8,1_08,b,r,9,601,0.0,6.0,-3.0,ahead_main,main,none,none,none,none,[852 881],[803],99.0,2.5,2.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#fc7d0b
1,9,1_09,b,r,10,601,0.0,6.0,-4.0,ahead_main,main,none,none,none,none,[],[904 904 904],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#fc7d0b
1,10,1_10,b,r,11,601,0.0,6.0,-5.0,ahead_main,main,none,none,none,none,[1003 1004 1054 1055 1056 1052 1031 1081],[],99.0,4.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#fc7d0b
2,5,2_05,b,r,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[156 553 252 302 452 452 301],[],0.5,99.0,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
2,6,2_06,b,r,7,601,0.375,6.0,-1.0,target,main,none,none,none,none,[252 302 652 656 452 452 654 653 301],[],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#c85200
2,7,2_07,b,r,8,601,0.0,6.0,-2.0,ahead_main,main,none,none,none,none,[452 751 752 753 706 452 654 653 301 708],[703 703],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#fc7d0b
2,8,2_08,b,r,9,601,0.0,6.0,-3.0,ahead_main,main,none,none,none,none,[706 851 452 654 653 301 708 851],[703 801],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#fc7d0b
2,9,2_09,b,r,10,601,0.0,6.0,-4.0,ahead_main,main,none,none,none,none,[452 654 653 951 952 301 708 851 902],[703 801],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#fc7d0b
2,10,2_10,b,r,11,601,0.0,6.0,-5.0,ahead_main,main,none,none,none,none,[ 301  708  851  902 1001 1053 1052],[1031],3.0,1.0,1.0,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#fc7d0b
1,5,1_05,b,r0,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[552 504 505 506],[405],0.5,99.0,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
1,6,1_06,b,r0,7,601,0.0,6.0,-1.0,target,main,none,none,none,none,[504 505 506 632 651],[],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#c85200
1,7,1_07,b,r0,8,601,0.0,6.0,-2.0,ahead_main,main,none,none,none,none,[],[704 704],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#fc7d0b
1,8,1_08,b,r0,9,601,0.0,6.0,-3.0,ahead_main,main,none,none,none,none,[852 881],[803],99.0,2.5,2.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#fc7d0b
1,9,1_09,b,r0,10,601,0.0,6.0,-4.0,ahead_main,main,none,none,none,none,[],[904 904 904],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#fc7d0b
1,10,1_10,b,r0,11,601,0.0,6.0,-5.0,ahead_main,main,none,none,none,none,[1003 1004 1054 1055 1056 1052 1031 1081],[],99.0,4.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#fc7d0b
2,5,2_05,b,r0,6,601,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[156 553 252 302 452 452 301],[],0.5,99.0,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
2,6,2_06,b,r0,7,601,0.375,6.0,-1.0,target,main,none,none,none,none,[252 302 652 656 452 452 654 653 301],[],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#c85200
2,7,2_07,b,r0,8,601,0.0,6.0,-2.0,ahead_main,main,none,none,none,none,[452 751 752 753 706 452 654 653 301 708],[703 703],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#fc7d0b
2,8,2_08,b,r0,9,601,0.0,6.0,-3.0,ahead_main,main,none,none,none,none,[706 851 452 654 653 301 708 851],[703 801],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#fc7d0b
2,9,2_09,b,r0,10,601,0.0,6.0,-4.0,ahead_main,main,none,none,none,none,[452 654 653 951 952 301 708 851 902],[703 801],1.5,0.5,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#fc7d0b
2,10,2_10,b,r0,11,601,0.0,6.0,-5.0,ahead_main,main,none,none,none,none,[ 301  708  851  902 1001 1053 1052],[1031],3.0,1.0,1.0,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#fc7d0b
1,2,1_02,f,p,1,602,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[151 152 153 155 233],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
1,3,1_03,f,p,2,602,0.0,6.0,4.0,ahead_main,main,none,none,none,none,[301],[303 303 303],3.0,99.0,3.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#5fa2ce
1,4,1_04,f,p,3,602,0.0,6.0,3.0,ahead_main,main,none,none,none,none,[],[403 403],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#5fa2ce
1,5,1_05,f,p,4,602,0.0,6.0,2.0,ahead_main,main,none,none,none,none,[451 631],[],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#5fa2ce
1,6,1_06,f,p,5,602,0.0,6.0,1.0,target,main,none,none,none,none,[631],[702 702 702],0.0,0.0,0.0,same_seg,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#1170aa
1,7,1_07,f,p,6,602,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[],[702 702 702 702],99.0,99.0,99.0,NA,NA,,,,,,1.0,,,,0.0,#59a14f
2,2,2_02,f,p,1,602,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[153 151 231],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
2,3,2_03,f,p,2,602,0.0,6.0,4.0,ahead_main,main,none,none,none,none,[251],[],3.5,99.0,3.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,#5fa2ce
2,4,2_04,f,p,3,602,0.0,6.0,3.0,ahead_main,main,none,none,none,none,[],[ 402  704 1105],99.0,99.0,99.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,#5fa2ce
2,5,2_05,f,p,4,602,0.0,6.0,2.0,ahead_main,main,none,none,none,none,[456 451 454],[ 704 1105],1.5,99.0,1.5,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,#5fa2ce
2,6,2_06,f,p,5,602,1.0,6.0,1.0,target,main,none,none,none,none,[552 551 553],[ 704 1105],0.5,99.0,0.5,neighbor,neighbor,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,#1170aa
2,7,2_07,f,p,6,602,0.0,6.0,0.0,self,main,NA,NA,NA,NA,[651 652],[ 704 1105],99.0,0.5,0.5,NA,NA,,,,,,1.0,,,,0.0,#59a14f
1,2,1_02,f,p0,1,602,0.0,6.0,5.0,ahead_main,main,none,none,none,none,[151 152 153 155 233],[],4.0,99.0,4.0,none,none,none,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,#5fa2ce
